This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Jan 28 03:45:42 2022
Filter Values: stellar_teff lessThan 4000; planet_radius lessThan 5; tfopwg_disposition notContains FP

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ACWG ESM","ACWG TSM","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Stellar Mass (M_Sun)","Stellar Mass error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"333810741","4813.01","","3","4","3","3","1","4","4","21","36.3","0","0","0","PC","PC","13.3071","0.006","1","qlp-s34-faintsearch","QLP","116.290974","-12.840349","-6.135","1.078","-3.587","1.006","2459247.778467","0.0043835","4.0492184","0.0000317","2.659","0.439","7.145894","0.017837","6560","16.4284","","","","","10","1798.25","","","","","","","","","","","","7,34","star marker in diffimage does not look accurate; found in faint-star QLP search; no stellar parameters","2021-12-21","2021-12-20","2021-12-23"
"54962195","663.03","","1","4","1","1","4","4","4","2","35.3","26","3","9","PC","PC","11.7602","0.007","3","spoc","SPOC","160.065852","-8.511083","-142.182","0.075","-82.962","0.062","2458547.110793","0.0024951026","7.1027466614616","0.000047118785","2.1499380351624","0.8560137","1.554602","0.206421","1430.8170917458","190.1031","1.9499022450417","2.0255024","12.682810167124","481.30860098731","7.4076014","64.2308","0.1799","3719","64","4.76941","0.347691","0.51236099004745","0.0152398","","","0.510139","0.0203013","9,35","candidate 3 in multi-planet system; low SNR","2021-07-08","2021-07-08","2021-10-29"
"219229644","870.01","","1","4","4","1","4","4","4","0.8","35.3","5","1","4","PC","PC","10.7791","0.007","1","spoc","UNKNOWN","63.31929","-50.944261","105.027","0.039","50.272","0.049","2458390.800785","0.0023296175","22.037954651408","0.00009714042","2.5061632021449","0.25435203","1.312479","0.104167","1208.1077142403","95.93706","2.3351040465708","0.287695","4.0755023101593","362.38067989711","12.581541","53.8027","0.06305","3927","67","4.6966","0.331107","0.61113601922989","0.0180853","","","0.59708","0.0202403","3,4,5,30,31,32","weak secondary","2019-07-12","2021-07-15","2021-10-29"
"219175972","2441.01","","2","4","2","2","3","4","4","1.3","35.1","4","0","3","PC","PC","12.8332","0.007","1","spoc","SPOC","91.410152","-51.679614","-55.154","0.055","128.546","0.067","2458335.506624","0.0017404325","12.890053584317","0.000040218107","2.4268058442606","0.32592997","4.068262","0.249681","3739.9963670435","229.93858","2.87174979054","0.654502","4.1214387895307","363.39752332286","13.997766","84.5243","0.1908","3478","157","4.76582","0.00699459","0.46769","0.0140024","","","0.465235","0.0203602","1,5,7,11,28,31,32,33,34","TFOP work in progress.","2021-01-06","2021-07-01","2021-10-29"
"307210830","175.03","","4","5","5","5","4","4","4","5.5","34.5","19","4","4","CP","CP","9.41242","0.007","3","spoc","QLP","124.53286","-68.314466","94.768","0.054","-340.47","0.052","2459362.045884","0.0015047145","2.2531084424283","0.000002642426","1.0693344770208","0.052116364","0.731853","0.02333","673.83430638953","21.487146","0.95193658597794","0.048092566","24.478188254491","567.30232987644","35.972736","10.6194","0.0032","3469","68","4.9401","0.058929","0.314159989357","0.00932381","","","0.292836","0.0201481","2,5,8,9,10,11,12,28,29,32,35,36,37,38,39","L 98-59 b / TOI 175.03","2019-05-07","2021-12-02","2021-12-07"
"200322593","540.01","","3","5","5","3","4","4","4","8.2","33.7","11","0","5","CP","CP","11.5045","0.007","1","spoc","UNKNOWN","76.309695","-47.937539","-66.085","0.082","25.077","0.093","2459175.141647","0.0009524355","1.2391533635124","0.0000048953157","0.48877492138977","0.11378676","2.520376","0.144121","2318.6594409485","132.73195","0.96547063627517","0.41618714","21.662312609007","550.2321394952","17.89114","14.0022","0.00885","3042","","4.438","","0.19711700081825","0.00592568","","","0.166161","0.0200639","4,5,6,31,32","TOI-540 b","2019-05-07","2021-12-01","2021-12-07"
"329148988","2285.01","","2","5","5","2","4","4","4","0.4","33","1","3","2","PC","CP","11.3078","0.007","1","spoc","SPOC","332.563264","58.706093","21.263","0.054","-20.874","0.044","2458747.183178","0.0031789336","27.269522148276","0.0007110888","2.4633215004604","0.78660166","1.842496","0.229216","1695.5626211167","211.09323","1.9042061828037","1.4864335","1.6049576802793","287.068569993","8.543909","42.409","0.047","3546","157","4.77262","0.00660534","0.460014","0.0137236","","","0.457187","0.0203197","16,17,24","low SNR","2020-09-30","2020-09-29","2021-10-29"
"307809773","4599.01","","1","4","4","1","2","4","4","12.2","32.8","0","2","1","PC","PC","7.89863","0.008","1","qlp-s45-ffi","SPOC/QLP","99.291543","17.56627","-764.522","0.088","337.802","0.075","2459547.761052","0.0010623","2.7695085","0.0000716","1.232","0.246","0.705958","0.004172","650","3.84284","1.47334","0.109683","175.614","1014","32","10.0055","0.00505","3807","157","4.77","0.01","0.47","0.01","","","0.463011","0.020376","43,44,45","potential multi; potential L1 candidate","2021-11-01","2022-01-24","2022-01-26"
"271486001","3428.01","","3","4","3","3","1","4","4","4.6","32.6","0","0","0","PC","PC","12.1927","0.011","1","qlp","QLP","125.654901","-29.187989","","","","","2459274.293835","0.009258","5.3945125","0.000123","7.126","0.962","1.553714","0.003774","1430","3.4756","","","","","9","","","","","","","","","","","","","8,34,35","found in faint-star QLP search","2021-06-16","2021-06-16","2021-10-29"
"198485881","2257.01","","1","4","1","2","4","4","4","0.1","32.3","5","0","4","PC","PC","12.9672","0.007","1","spoc","SPOC","194.739614","77.661716","-35.993","0.063","31.425","0.046","2458691.275171","0.0051414864","175.94458974301","0.0066413777","3.6483696231634","0.5778452","5.588325","0.586898","5133.8146811045","540.40674","2.3556046397789","0.53776807","0.078402459940478","134.95909952128","10.188764","57.7911","0.1051","3446","157","4.89707","0.00280431","0.326932","0.00965778","","","0.30755","0.0201328","14,20,21,26","only two events; the second event close to a momentum dump; period could be shorter by a factor of a few","2020-09-23","2020-09-11","2022-01-20"
"251086776","4312.01","","2","4","2","2","4","4","4","0.1","32.2","2","2","3","PC","PC","10.4779","0.008","1","spoc","SPOC","37.547588","-3.405125","-73.952","0.092","-51.381","0.122","2458434.864936","0.0026682545","80.679724720989","0.0004215629","2.254336760455","0.33717096","1.855689","0.186697","1707.6927808971","171.93939","2.4385295890352","0.47190765","0.63932587906437","228.06063051818","10.535669","40.9223","0.1073","3808","157","4.69366","0.010723","0.55032998323441","0.0173641","","","0.545551","0.0209578","4,31","low SNR; potential stellar variability","2021-07-19","2021-07-19","2021-10-29"
"380887434","4527.01","","2","4","2","2","1","4","4","14.6","31.7","1","2","0","PC","PC","9.16764","0.007","1","spoc-s42-s43-b0A","SPOC/QLP","19.472257","5.4712","87.767","0.105","-634.337","0.07","2459474.200243","0.0013564837","0.39944449523274","0.000013364168","0.80287964199054","0.19708219","0.35924","0.028736","330.8173736892","26.466192","0.90866173631641","0.95341295","571.50715037673","1247.0250186439","11.964","18.1037","0.0174","3702","157","4.75","0.01","0.48594799637795","0.014338","","","0.483997","0.0202128","42,43","potential L1 planet; low MES; ultra short period","2021-10-21","2022-01-14","2022-01-26"
"441739871","1763.01","","2","4","2","2","3","4","4","2.6","31.6","3","0","1","PC","PC","12.8123","0.007","1","spoc","SPOC","259.564164","74.302721","-4.965","0.052","-38.32","0.064","2458684.787655","0.0013399028","3.7978737249724","0.000031310043","1.0252855234611","0.5189076","1.84623","0.197367","1698.9959203172","181.76492","1.9749573250391","2.2513046","22.374602179203","554.70052911289","11.327027","88.0677","0.22285","3520","157","4.76125","0.00700592","0.472869","0.0139803","","","0.470612","0.020231","14,15,16,17,18,19,20,21,22,23,24,25,26","Slight odd-even at 1.7 sigma","2020-02-27","2020-09-23","2021-10-29"
"236934937","2291.01","","2","4","2","2","4","4","4","1.3","31.3","0","3","3","PC","PC","11.9959","0.007","1","spoc","SPOC","304.299053","65.871559","13.15","0.046","129.642","0.052","2458717.240637","0.0026978827","9.4061932035089","0.00015606078","1.5298386989129","0.5915839","1.678266","0.191091","1544.5463413665","175.98589","1.9243328073128","1.5128224","9.8222414162318","451.51522646753","8.246524","69.3787","0.10095","3869","157","4.75875","0.00699799","0.475701","0.0139575","","","0.473535","0.0201534","15,16,17,18,21,24,25","","2020-09-30","2020-09-30","2021-10-29"
"444290896","5030.01","","3","4","3","3","1","4","4","24.6","30.5","0","0","0","PC","PC","12.3927","0.039","1","qlp-s39-faintsearch","QLP","267.466654","-32.095911","2.507","0.128","-3.641","0.107","2459381.764066","0.0036939","4.4299239","0.0024831","4.671","0.383","5.747875","0.009288","5280","8.55497","","","","","12","990.831","72.926","","","","","","","","","","","39","found in faint-star QLP search; no stellar parameters in TIC 8; Gaia DR2 Rstar ~ 2.09 Rsun; Rp likely planetary","2022-01-06","2022-01-06","2022-01-11"
"900240532","3836.01","","3","4","3","3","1","4","4","33.3","30.4","0","0","0","PC","PC","12.9621","0.007","1","qlp","QLP","166.238945","43.464381","-10.935","0.096","2.286","0.098","2458897.462746","0.0037456","2.5734347","0.0006009","2.356","0.378","6.861775","0.013878","6300","12.782","","","","","15","916.981","87.9135","","","","","","","","","","","21","found in faint-star QLP search","2021-06-23","2021-06-23","2021-10-29"
"149126400","4569.01","","2","4","2","2","1","4","4","4.1","30.4","1","0","0","PC","PC","15.764","0.008","1","spoc","SPOC","81.028116","-63.028858","412.58","0.109","-214.467","0.1","2459036.84286","0.0049288743","1.2253158706217","0.000033922515","3.435757953002","0.65840364","6.541158","0.92843","6006.5175069315","854.75","2.3820011659945","0.4548741","72.067141262292","743.11165576334","7.770379","212.947","2.3335","3725","157","4.92832","0.00110036","0.29764398932457","0.0114841","","","0.273932","0.0217968","27,30,35,36,37,38,39","weak signal; somewhat V-shaped; possibly off-target or SV","2021-10-28","2021-10-27","2021-11-02"
"233602827","1749.01","","1","5","5","1","4","4","4","2.7","30.2","4","1","2","PC","CP","12.2574","0.007","1","spoc","SPOC","282.737228","64.419466","-54.402","0.023","61.827","0.026","2458685.939893","0.0015515656","4.488976187685","0.00004029797","1.8651113858848","0.41421497","1.468475","0.09379","1351.6011146189","86.379875","2.0679208143215","1.4234992","36.155622299113","625.40839961498","14.625427","99.5561","0.1172","3959","157","4.68416","0.00982267","0.561356","0.0165649","","","0.555356","0.0202155","14,15,16,17,18,19,20,21,23,24,25,26","multi with second planet in 2:1 resonance","2020-02-27","2020-09-14","2022-01-12"
"441738827","2084.01","","2","4","4","2","3","4","4","2.1","29.9","7","0","2","PC","PC","13.3257","0.007","1","spoc","SPOC","259.254539","72.747023","47.717","0.041","36.775","0.05","2458741.073362","0.002698763","6.0783038893957","0.00010478321","2.0081780196175","0.36457902","3.067881","0.247376","2821.6346367727","227.81606","2.5612197384468","0.66568106","13.290279479809","486.97120075926","11.50503","114.549","0.3405","3630","157","4.76664","0.00684404","0.466766","0.0138789","","","0.464271","0.0202882","16,19,20,21,22,23,25,26","crowded field; L1 candidate","2020-07-15","2020-09-11","2021-10-29"
"32497972","876.01","","1","4","1","5","3","5","5","0.7","29.8","6","4","3","PC","PC","11.534","0.007","1","spoc","UNKNOWN","84.109334","-24.244444","102.724","0.033","-136.427","0.048","2458457.39545","0.0026864996","29.48290220332","0.00015214829","2.3634406738881","0.54256445","2.246","0.198013","2066.5043819144","182.36015","2.7733273528724","1.4128063","3.0151313312837","336.08281640532","11.34459","78.1864","0.1803","3955","65","4.68874","0.328713","0.60373902320862","0.0180584","","","0.591129","0.0203525","5,6,32,33","potential L1 planet; P=29d","2019-07-12","2021-07-15","2021-10-29"
"141527579","698.01","","1","4","1","1","3","4","4","0.8","29.6","5","0","1","PC","PC","12.1293","0.007","1","spoc","UNKNOWN","87.739087","-76.61961","158.696","0.048","157.834","0.055","2459385.015742","0.0022184","15.086702678087","0.00003100928","2.1082018441074","0.27831092","2.101618","0.099929","1933.7898269864","92.0341","2.1023448018057","0.5821111","3.5705855219963","350.59410502499","21.028273","63.3731","0.13315","3570","64","4.83196","0.367048","0.47184199094772","0.014121","","","0.469549","0.0203577","1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39","epoch from qlp-s39-tois; all other parameters from spoc-s01-s39 multisector","2019-04-30","2021-11-09","2021-11-13"
"332477926","1754.01","","1","4","1","1","4","4","4","1","29.4","5","2","3","PC","PC","11.7229","0.007","1","spoc","SPOC","265.59431","57.447771","-8.123","0.051","-12.378","0.047","2458689.925348","0.003631886","16.216177508984","0.00031459107","3.6397334635877","0.28742802","1.620495","0.108078","1491.4174517652","99.53861","2.4633516586528","0.27164802","6.3052016337979","404.15177862756","12.903863","81.5511","0.15135","3849","157","4.65688","0.0106348","0.593295","0.0175759","","","0.582584","0.0202531","14,15,16,17,18,19,20,21,23,24,25,26","level 1 candidate","2020-02-27","2020-09-23","2021-10-29"
"439444938","2232.01","","3","5","5","3","3","4","4","8.6","29.3","1","0","1","PC","PC","8.776","0.016","1","qlp","QLP","301.540122","-33.667484","-6.9","2.2","-11.1","2.2","2459046.54248","0.00273","11.45959","0.00452","0.956","0.221","0.705958","0.006025","650","5.54886","","","","","10","","","","","","","","","","","","","27","low SNR; two stars within a TESS pixel; no stellar params in the TIC; the phantom in split of 1991448397 and 1991448398","2020-09-18","2020-09-18","2021-10-29"
"219175972","2441.02","","2","4","2","2","3","4","4","1.3","29.2","4","0","3","PC","PC","12.8332","0.007","2","spoc","SPOC","91.410152","-51.679614","-55.154","0.055","128.546","0.067","2458325.908591","0.004312724","5.5514856902132","0.00004364267","2.0186926839823","0.38610852","1.393158","0.215791","1282.3227899163","198.73074","2.0319062197792","0.26606938","12.671932520712","481.20536697562","7.887797","84.5243","0.1908","3478","157","4.76582","0.00699459","0.46768999099731","0.0140024","","","0.465235","0.0203602","1,5,7,11,28,31,32,33,34","low SNR; interior to TOI 2441.01","2021-07-19","2021-07-19","2021-10-29"
"369327947","910.01","","1","4","4","1","3","4","4","5.8","28.9","11","0","3","PC","PC","10.1508","0.007","1","spoc","UNKNOWN","290.23794","-82.559788","342.184","0.072","-1230.22","0.079","2459389.145721","0.0010217","2.0290881904027","0.000005853753","0.6939812447505","0.22118875","1.062438","0.079248","978.06270348261","72.98734","0.92914718014052","0.69685763","22.071605909944","552.81298150234","15.433505","12.4814","0.0065","3194","101","4.96718","0.069791","0.2874970138073","0.00950598","","","0.262417","0.0206699","12,13,27,39","potential L1 planet; epoch is from qlp-s39-tois; all other parameters are from spoc-s01-s39 multisector","2019-07-15","2021-11-16","2021-11-25"
"101955023","667.01","","5","5","5","5","5","5","5","10.8","28.1","0","1","0","KP","KP","10.8372","0.007","1","spoc","UNKNOWN","153.70907","-47.154936","-1053.98","0.074","414.3","0.083","2459280.989404","0.0008845008","1.6289321997705","0.000003783475","0.80927595296808","0.09636562","2.73093","0.105684","2512.119244706","97.33358","1.2145664239661","0.15818869","20.959318856235","545.71267461198","25.76042","12.613","0.007","3202","","4.86375","","0.22640700638294","0.00697427","","","0.195794","0.0201573","9,10,36","GJ 1132 b","2019-05-07","2021-10-07","2021-10-29"
"321669174","2081.01","","2","4","2","2","4","4","4","1.1","27.9","2","2","2","PC","PC","11.642","0.007","1","spoc","SPOC","264.302263","53.025567","-111.988","0.042","-31.78","0.042","2458685.903233","0.004084981","10.505001895659","0.0001970883","2.5598610458812","0.5238408","1.198111","0.111934","1102.892463555","103.09017","1.7688554715761","0.80055475","8.2571552559397","432.34193523554","10.650585","62.3446","0.08335","3742","157","4.72382","0.00862431","0.515547","0.0153071","","","0.513208","0.0202823","14,17,20,21,24,25,26","SG1 should check neighbors","2020-07-15","2020-09-14","2021-10-29"
"233602827","1749.02","","1","5","5","1","4","4","4","1.5","27.6","4","1","2","PC","CP","12.2574","0.007","2","spoc","SPOC","282.737228","64.419466","-54.402","0.023","61.827","0.026","2458688.784755","0.002668777","9.044417014162","0.0001303809","1.9418019017953","0.38521928","1.66627","0.138253","1533.5140508651","127.32766","2.3102253926719","0.7938628","14.207951697886","495.16805327057","11.339845","99.5561","0.1172","3959","157","4.68416","0.00982267","0.561356","0.0165649","","","0.555356","0.0202155","14,15,16,17,18,19,20,21,23,24,25,26","multiple stars nearby; 2:1 resonance; multi","2020-02-27","2020-09-14","2022-01-12"
"260708537","486.01","","1","4","1","2","3","4","4","2.2","27.3","7","3","3","PC","PC","9.36854","0.007","1","qlp","QLP","98.454881","-58.525032","-404.351","0.069","795.85","0.068","2459387.758989","0.001586","1.7446997","0.000005","0.927","0.367","0.173732","0.002059","160","1.89622","0.666566","0.0676452","204.505","1053","17","15.2142","0.00715","3445","87","4.85243","0.061474","0.43","0.01","","","0.421238","0.0203412","1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38","TFOP work in progress.","2019-05-07","2021-11-09","2021-11-13"
